id,label,x,y,z,user
5201,walking,9.6626190e-001,1.9058030e-002,2.6095950e-001,25
5201,walking,1.0184630e+000,-1.7715490e-002,2.7051330e-001,25
5201,walking,1.0743350e+000,-2.4003680e-002,2.7482610e-001,25
5201,walking,1.1236960e+000,-1.3234560e-002,2.8841530e-001,25
5201,walking,1.1216930e+000,2.1384340e-002,2.8745170e-001,25
5201,walking,1.1081560e+000,8.0532400e-002,2.8881900e-001,25
5201,walking,1.1285060e+000,1.5817000e-001,3.0048680e-001,25
5201,walking,1.1421680e+000,1.3101930e-001,2.9138470e-001,25
5201,walking,1.1900090e+000,1.5185890e-002,2.7247000e-001,25
5201,walking,1.2370190e+000,-2.4364220e-002,2.4593510e-001,25
5201,walking,1.1807010e+000,-2.3164370e-002,1.8727120e-001,25
5201,walking,1.0980730e+000,-4.7568860e-002,9.2381510e-002,25
5201,walking,1.0785120e+000,-1.4867960e-001,5.5729650e-002,25
5201,walking,1.0644370e+000,-2.7262680e-001,1.6902720e-001,25
5201,walking,1.0853490e+000,-3.0113780e-001,3.1770300e-001,25
5201,walking,1.1501290e+000,-2.9484670e-001,3.6282860e-001,25
5201,walking,1.1077370e+000,-2.1271140e-001,3.3088240e-001,25
5201,walking,1.0095440e+000,-6.2257930e-002,2.8961310e-001,25
5201,walking,9.3913810e-001,-3.1187770e-003,2.5094550e-001,25
5201,walking,8.6659480e-001,-1.2695750e-002,2.1411130e-001,25
5201,walking,8.5951920e-001,-4.7843730e-002,2.2277740e-001,25
5201,walking,8.4746620e-001,-9.4298060e-002,2.5001490e-001,25
5201,walking,8.0424750e-001,-1.2787500e-001,2.5092380e-001,25
5201,walking,8.1146360e-001,-1.5861440e-001,2.7703580e-001,25
5201,walking,8.0081360e-001,-1.8183180e-001,2.9562440e-001,25
5201,walking,7.9609280e-001,-1.9716030e-001,3.0575390e-001,25
5201,walking,7.9845230e-001,-1.7745920e-001,3.5594240e-001,25
5201,walking,7.7174610e-001,-1.3793070e-001,3.7554640e-001,25
5201,walking,7.6868890e-001,-8.7618770e-002,3.7703130e-001,25
5201,walking,7.5906330e-001,-3.0420700e-002,3.8535300e-001,25
5201,walking,7.7699850e-001,-1.7145230e-002,3.8212540e-001,25
5201,walking,8.5487300e-001,-7.7917250e-003,3.9559020e-001,25
5201,walking,9.6079340e-001,-1.1598900e-002,3.9977230e-001,25
5201,walking,1.0668370e+000,-4.4109480e-002,4.0192260e-001,25
5201,walking,1.1013010e+000,-4.1116110e-002,4.0715100e-001,25
5201,walking,1.1067860e+000,-2.1715900e-002,4.0856050e-001,25
5201,walking,1.0960830e+000,2.5862570e-002,4.4673300e-001,25
5201,walking,1.0653260e+000,7.5536610e-002,4.9291820e-001,25
5201,walking,1.1077800e+000,4.4020220e-002,5.0962640e-001,25
5201,walking,1.1325540e+000,-3.3362340e-002,4.8234910e-001,25
5201,walking,1.0661850e+000,-1.4156960e-001,4.2844560e-001,25
5201,walking,1.0225970e+000,-2.7034670e-001,3.8618970e-001,25
5201,walking,1.0351180e+000,-4.2160790e-001,3.4215700e-001,25
5201,walking,1.0078520e+000,-5.8025360e-001,2.8796870e-001,25
5201,walking,8.7845380e-001,-5.1591170e-001,2.3598420e-001,25
5201,walking,8.0035660e-001,-3.1195280e-001,2.2030370e-001,25
5201,walking,9.1126600e-001,-2.2644530e-001,2.1008790e-001,25
5201,walking,1.0439230e+000,-6.9769740e-002,1.7680440e-001,25
5201,walking,1.0319040e+000,-2.9513310e-002,2.0215940e-001,25
5201,walking,9.5490160e-001,-2.1919880e-001,2.7834050e-001,25
5201,walking,9.0697190e-001,-1.7768680e-001,3.3456170e-001,25
5201,walking,8.5974570e-001,-1.4601220e-001,3.0984000e-001,25
5201,walking,8.0445180e-001,-2.0197350e-001,2.4149110e-001,25
5201,walking,7.9180970e-001,-8.9088030e-002,2.4456110e-001,25
5201,walking,8.4191350e-001,-9.3639050e-002,2.3934460e-001,25
5201,walking,9.0113500e-001,-7.8506350e-002,2.1042490e-001,25
5201,walking,9.4628730e-001,-2.7576590e-002,2.2284720e-001,25
5201,walking,9.8789790e-001,-5.3917040e-002,2.1424200e-001,25
5201,walking,9.7604220e-001,5.8116110e-002,2.2239240e-001,25
5201,walking,9.5262730e-001,1.0541190e-001,2.4551490e-001,25
5201,walking,9.5205360e-001,1.3789610e-001,2.4893950e-001,25
5201,walking,9.3575210e-001,1.9262700e-001,2.6992900e-001,25
5201,walking,9.5237390e-001,1.1386020e-001,2.6607440e-001,25
5201,walking,9.7243900e-001,8.3454630e-002,2.6006700e-001,25
5201,walking,9.9359690e-001,1.7600490e-002,2.7644530e-001,25
5201,walking,1.0575940e+000,-5.6214960e-002,2.8274230e-001,25
5201,walking,1.0787620e+000,-4.1375580e-002,3.0682900e-001,25
5201,walking,1.0576960e+000,-2.7723450e-002,3.4128740e-001,25
5201,walking,1.0435960e+000,4.9836180e-002,3.5831730e-001,25
5201,walking,1.0553470e+000,1.1166990e-001,3.4497420e-001,25
5201,walking,1.1171880e+000,1.1574010e-001,3.2834810e-001,25
5201,walking,1.2003810e+000,3.1834800e-002,3.3638760e-001,25
5201,walking,1.2304320e+000,-1.1101150e-001,3.0608250e-001,25
5201,walking,1.1536930e+000,-1.0743880e-001,1.9531820e-001,25
5201,walking,1.0658520e+000,-9.5852160e-002,6.3566070e-002,25
5201,walking,1.0277200e+000,-1.7302390e-001,6.5256110e-002,25
5201,walking,1.0280990e+000,-2.3004740e-001,2.3228270e-001,25
5201,walking,1.1271480e+000,-2.7312280e-001,3.8797670e-001,25
5201,walking,1.2038400e+000,-2.4082370e-001,4.3210950e-001,25
5201,walking,1.1061870e+000,-1.4378660e-001,3.5288780e-001,25
5201,walking,9.7306060e-001,-4.6330240e-002,2.4934700e-001,25
5201,walking,9.4086840e-001,1.3107780e-002,2.3653130e-001,25
5201,walking,9.0895270e-001,-2.3648300e-002,2.3285470e-001,25
5201,walking,8.4042650e-001,-5.9419530e-002,2.3856190e-001,25
5201,walking,8.1230410e-001,-9.0726950e-002,2.7426930e-001,25
5201,walking,7.6316230e-001,-1.5780660e-001,2.8331470e-001,25
5201,walking,7.3874410e-001,-1.4491930e-001,2.9599670e-001,25
5201,walking,7.9769940e-001,-1.4281680e-001,2.9519740e-001,25
5201,walking,8.0420000e-001,-1.9069050e-001,3.0954840e-001,25
5201,walking,7.9065790e-001,-1.5908750e-001,3.5459320e-001,25
5201,walking,7.9047520e-001,-1.1523980e-001,3.8106340e-001,25
5201,walking,7.6290260e-001,-7.0584170e-002,4.0898190e-001,25
5201,walking,7.7001280e-001,-1.7024350e-002,4.0306370e-001,25
5201,walking,7.8402820e-001,4.2368510e-003,4.0138510e-001,25
5201,walking,7.9644230e-001,3.8805160e-002,4.1569720e-001,25
5201,walking,8.3840130e-001,2.6732140e-002,3.8842570e-001,25
5201,walking,9.2474570e-001,-1.3128580e-002,3.8630040e-001,25
5201,walking,1.0761050e+000,-3.7231460e-002,3.8536750e-001,25
5201,walking,1.1644350e+000,-7.7276990e-002,3.8989860e-001,25
5201,walking,1.1302360e+000,-1.8396710e-002,4.5189670e-001,25
5201,walking,1.1108470e+000,4.8252210e-002,5.0797600e-001,25
5201,walking,1.1436590e+000,-3.1364680e-002,5.1363950e-001,25
5201,walking,1.1307470e+000,-1.4294440e-001,4.3414780e-001,25
5201,walking,1.0762550e+000,-2.6609650e-001,3.4999620e-001,25
5201,walking,1.0509150e+000,-3.9078490e-001,3.4196630e-001,25
5201,walking,1.0441870e+000,-4.7149790e-001,3.3424500e-001,25
5202,walking,1.0351180e+000,-4.2160790e-001,3.4215700e-001,25
5202,walking,1.0078520e+000,-5.8025360e-001,2.8796870e-001,25
5202,walking,8.7845380e-001,-5.1591170e-001,2.3598420e-001,25
5202,walking,8.0035660e-001,-3.1195280e-001,2.2030370e-001,25
5202,walking,9.1126600e-001,-2.2644530e-001,2.1008790e-001,25
5202,walking,1.0439230e+000,-6.9769740e-002,1.7680440e-001,25
5202,walking,1.0319040e+000,-2.9513310e-002,2.0215940e-001,25
5202,walking,9.5490160e-001,-2.1919880e-001,2.7834050e-001,25
5202,walking,9.0697190e-001,-1.7768680e-001,3.3456170e-001,25
5202,walking,8.5974570e-001,-1.4601220e-001,3.0984000e-001,25
5202,walking,8.0445180e-001,-2.0197350e-001,2.4149110e-001,25
5202,walking,7.9180970e-001,-8.9088030e-002,2.4456110e-001,25
5202,walking,8.4191350e-001,-9.3639050e-002,2.3934460e-001,25
5202,walking,9.0113500e-001,-7.8506350e-002,2.1042490e-001,25
5202,walking,9.4628730e-001,-2.7576590e-002,2.2284720e-001,25
5202,walking,9.8789790e-001,-5.3917040e-002,2.1424200e-001,25
5202,walking,9.7604220e-001,5.8116110e-002,2.2239240e-001,25
5202,walking,9.5262730e-001,1.0541190e-001,2.4551490e-001,25
5202,walking,9.5205360e-001,1.3789610e-001,2.4893950e-001,25
5202,walking,9.3575210e-001,1.9262700e-001,2.6992900e-001,25
5202,walking,9.5237390e-001,1.1386020e-001,2.6607440e-001,25
5202,walking,9.7243900e-001,8.3454630e-002,2.6006700e-001,25
5202,walking,9.9359690e-001,1.7600490e-002,2.7644530e-001,25
5202,walking,1.0575940e+000,-5.6214960e-002,2.8274230e-001,25
5202,walking,1.0787620e+000,-4.1375580e-002,3.0682900e-001,25
5202,walking,1.0576960e+000,-2.7723450e-002,3.4128740e-001,25
5202,walking,1.0435960e+000,4.9836180e-002,3.5831730e-001,25
5202,walking,1.0553470e+000,1.1166990e-001,3.4497420e-001,25
5202,walking,1.1171880e+000,1.1574010e-001,3.2834810e-001,25
5202,walking,1.2003810e+000,3.1834800e-002,3.3638760e-001,25
5202,walking,1.2304320e+000,-1.1101150e-001,3.0608250e-001,25
5202,walking,1.1536930e+000,-1.0743880e-001,1.9531820e-001,25
5202,walking,1.0658520e+000,-9.5852160e-002,6.3566070e-002,25
5202,walking,1.0277200e+000,-1.7302390e-001,6.5256110e-002,25
5202,walking,1.0280990e+000,-2.3004740e-001,2.3228270e-001,25
5202,walking,1.1271480e+000,-2.7312280e-001,3.8797670e-001,25
5202,walking,1.2038400e+000,-2.4082370e-001,4.3210950e-001,25
5202,walking,1.1061870e+000,-1.4378660e-001,3.5288780e-001,25
5202,walking,9.7306060e-001,-4.6330240e-002,2.4934700e-001,25
5202,walking,9.4086840e-001,1.3107780e-002,2.3653130e-001,25
5202,walking,9.0895270e-001,-2.3648300e-002,2.3285470e-001,25
5202,walking,8.4042650e-001,-5.9419530e-002,2.3856190e-001,25
5202,walking,8.1230410e-001,-9.0726950e-002,2.7426930e-001,25
5202,walking,7.6316230e-001,-1.5780660e-001,2.8331470e-001,25
5202,walking,7.3874410e-001,-1.4491930e-001,2.9599670e-001,25
5202,walking,7.9769940e-001,-1.4281680e-001,2.9519740e-001,25
5202,walking,8.0420000e-001,-1.9069050e-001,3.0954840e-001,25
5202,walking,7.9065790e-001,-1.5908750e-001,3.5459320e-001,25
5202,walking,7.9047520e-001,-1.1523980e-001,3.8106340e-001,25
5202,walking,7.6290260e-001,-7.0584170e-002,4.0898190e-001,25
5202,walking,7.7001280e-001,-1.7024350e-002,4.0306370e-001,25
5202,walking,7.8402820e-001,4.2368510e-003,4.0138510e-001,25
5202,walking,7.9644230e-001,3.8805160e-002,4.1569720e-001,25
5202,walking,8.3840130e-001,2.6732140e-002,3.8842570e-001,25
5202,walking,9.2474570e-001,-1.3128580e-002,3.8630040e-001,25
5202,walking,1.0761050e+000,-3.7231460e-002,3.8536750e-001,25
5202,walking,1.1644350e+000,-7.7276990e-002,3.8989860e-001,25
5202,walking,1.1302360e+000,-1.8396710e-002,4.5189670e-001,25
5202,walking,1.1108470e+000,4.8252210e-002,5.0797600e-001,25
5202,walking,1.1436590e+000,-3.1364680e-002,5.1363950e-001,25
5202,walking,1.1307470e+000,-1.4294440e-001,4.3414780e-001,25
5202,walking,1.0762550e+000,-2.6609650e-001,3.4999620e-001,25
5202,walking,1.0509150e+000,-3.9078490e-001,3.4196630e-001,25
5202,walking,1.0441870e+000,-4.7149790e-001,3.3424500e-001,25
5202,walking,1.0310070e+000,-5.3067570e-001,2.8287770e-001,25
5202,walking,9.8753280e-001,-4.4144460e-001,2.1061950e-001,25
5202,walking,9.8012020e-001,-2.1678720e-001,1.7933020e-001,25
5202,walking,1.0414720e+000,-1.0710950e-001,1.6209740e-001,25
5202,walking,1.0519830e+000,-1.4584920e-001,1.4705020e-001,25
5202,walking,1.0206650e+000,-1.9698080e-001,2.1683530e-001,25
5202,walking,9.4181200e-001,-2.2504250e-001,3.0433370e-001,25
5202,walking,8.2008740e-001,-2.5274660e-001,3.4005160e-001,25
5202,walking,7.8982850e-001,-2.2444530e-001,3.0363170e-001,25
5202,walking,8.0758570e-001,-1.3320820e-001,2.2666940e-001,25
5202,walking,8.2257190e-001,-7.8395100e-002,2.0932430e-001,25
5202,walking,8.6456990e-001,-3.2719370e-002,1.9162260e-001,25
5202,walking,9.2192310e-001,-3.5509040e-004,1.7549660e-001,25
5202,walking,9.7728910e-001,-1.3755770e-002,2.0767730e-001,25
5202,walking,9.8671260e-001,2.1415760e-002,2.2366090e-001,25
5202,walking,9.7313220e-001,6.9750080e-002,2.5062740e-001,25
5202,walking,9.5298550e-001,1.1499350e-001,2.6980620e-001,25
5202,walking,9.1780060e-001,1.6788160e-001,2.6350710e-001,25
5202,walking,9.0975350e-001,1.5118410e-001,2.7389320e-001,25
5202,walking,9.4465700e-001,1.1010800e-001,2.7495110e-001,25
5202,walking,1.0008300e+000,4.4179700e-002,2.8873590e-001,25
5202,walking,1.0465620e+000,-5.6075130e-002,3.0955680e-001,25
5202,walking,1.0829880e+000,-1.2173570e-001,3.2689720e-001,25
5202,walking,1.0699750e+000,-1.1378150e-001,3.6267960e-001,25
5202,walking,1.0201440e+000,-1.5982020e-002,3.7498100e-001,25
5202,walking,1.0285550e+000,7.9783680e-002,3.6820350e-001,25
5202,walking,1.0627090e+000,1.1391040e-001,3.5427160e-001,25
5202,walking,1.1453040e+000,6.2490470e-002,3.3151180e-001,25
5202,walking,1.2444260e+000,-1.7029300e-002,3.0291680e-001,25
5202,walking,1.1896270e+000,-1.4907800e-002,2.1044960e-001,25
5202,walking,1.0987540e+000,-5.0480510e-002,5.7071040e-002,25
5202,walking,1.0966760e+000,-9.8342600e-002,-1.6201360e-004,25
5202,walking,1.1093400e+000,-1.3702610e-001,1.5250690e-001,25
5202,walking,1.1712290e+000,-2.8571560e-001,3.4183710e-001,25
5202,walking,1.2356350e+000,-3.1664700e-001,3.8622540e-001,25
5202,walking,1.1870750e+000,-2.2416600e-001,3.5037000e-001,25
5202,walking,1.0732880e+000,-1.6181410e-001,3.1218410e-001,25
5202,walking,9.7621240e-001,-4.4868320e-002,2.9265140e-001,25
5202,walking,9.3292960e-001,-4.7837430e-002,2.6103130e-001,25
5202,walking,8.6760300e-001,-1.1637760e-001,2.1410060e-001,25
5202,walking,7.6959500e-001,-5.7779050e-002,2.1343270e-001,25
5202,walking,7.6681750e-001,-9.0439760e-002,2.4009050e-001,25
5202,walking,7.5913500e-001,-1.4239770e-001,2.7990220e-001,25
5202,walking,7.3401320e-001,-1.2130700e-001,3.1851350e-001,25
5202,walking,8.0707280e-001,-1.8592550e-001,3.2497440e-001,25
5202,walking,8.0682400e-001,-2.0256650e-001,3.2706710e-001,25
5202,walking,7.7074060e-001,-1.4663850e-001,3.4733950e-001,25
5202,walking,7.8955820e-001,-9.6803910e-002,3.8360880e-001,25
5202,walking,7.5323800e-001,-2.4714000e-002,3.9970970e-001,25
5202,walking,7.9375700e-001,-1.1862510e-002,3.9949880e-001,25
5202,walking,8.9701050e-001,-1.0170460e-003,4.0297380e-001,25
5202,walking,9.4804140e-001,2.5694110e-002,3.9589370e-001,25
5202,walking,9.9421270e-001,-1.3720570e-002,3.9942520e-001,25
5202,walking,1.0239060e+000,-3.6921750e-002,4.0210510e-001,25
5202,walking,1.0712240e+000,-3.9264530e-002,4.1207380e-001,25
5202,walking,1.0670140e+000,-3.8115030e-002,4.5358920e-001,25
5202,walking,1.0365610e+000,-7.8642620e-003,4.8863360e-001,25
5202,walking,1.0959380e+000,-7.2328930e-003,4.9864630e-001,25
5202,walking,1.1376430e+000,-8.7363610e-002,4.7403140e-001,25
5202,walking,1.1811400e+000,-2.5614560e-001,4.1947620e-001,25
5202,walking,1.1966860e+000,-4.2592390e-001,3.3939900e-001,25
5202,walking,1.1415850e+000,-5.2035220e-001,2.7248000e-001,25
5202,walking,1.0776300e+000,-5.3925120e-001,2.8129360e-001,25
5202,walking,9.0306650e-001,-4.5640040e-001,2.7608400e-001,25
5203,walking,1.0310070e+000,-5.3067570e-001,2.8287770e-001,25
5203,walking,9.8753280e-001,-4.4144460e-001,2.1061950e-001,25
5203,walking,9.8012020e-001,-2.1678720e-001,1.7933020e-001,25
5203,walking,1.0414720e+000,-1.0710950e-001,1.6209740e-001,25
5203,walking,1.0519830e+000,-1.4584920e-001,1.4705020e-001,25
5203,walking,1.0206650e+000,-1.9698080e-001,2.1683530e-001,25
5203,walking,9.4181200e-001,-2.2504250e-001,3.0433370e-001,25
5203,walking,8.2008740e-001,-2.5274660e-001,3.4005160e-001,25
5203,walking,7.8982850e-001,-2.2444530e-001,3.0363170e-001,25
5203,walking,8.0758570e-001,-1.3320820e-001,2.2666940e-001,25
5203,walking,8.2257190e-001,-7.8395100e-002,2.0932430e-001,25
5203,walking,8.6456990e-001,-3.2719370e-002,1.9162260e-001,25
5203,walking,9.2192310e-001,-3.5509040e-004,1.7549660e-001,25
5203,walking,9.7728910e-001,-1.3755770e-002,2.0767730e-001,25
5203,walking,9.8671260e-001,2.1415760e-002,2.2366090e-001,25
5203,walking,9.7313220e-001,6.9750080e-002,2.5062740e-001,25
5203,walking,9.5298550e-001,1.1499350e-001,2.6980620e-001,25
5203,walking,9.1780060e-001,1.6788160e-001,2.6350710e-001,25
5203,walking,9.0975350e-001,1.5118410e-001,2.7389320e-001,25
5203,walking,9.4465700e-001,1.1010800e-001,2.7495110e-001,25
5203,walking,1.0008300e+000,4.4179700e-002,2.8873590e-001,25
5203,walking,1.0465620e+000,-5.6075130e-002,3.0955680e-001,25
5203,walking,1.0829880e+000,-1.2173570e-001,3.2689720e-001,25
5203,walking,1.0699750e+000,-1.1378150e-001,3.6267960e-001,25
5203,walking,1.0201440e+000,-1.5982020e-002,3.7498100e-001,25
5203,walking,1.0285550e+000,7.9783680e-002,3.6820350e-001,25
5203,walking,1.0627090e+000,1.1391040e-001,3.5427160e-001,25
5203,walking,1.1453040e+000,6.2490470e-002,3.3151180e-001,25
5203,walking,1.2444260e+000,-1.7029300e-002,3.0291680e-001,25
5203,walking,1.1896270e+000,-1.4907800e-002,2.1044960e-001,25
5203,walking,1.0987540e+000,-5.0480510e-002,5.7071040e-002,25
5203,walking,1.0966760e+000,-9.8342600e-002,-1.6201360e-004,25
5203,walking,1.1093400e+000,-1.3702610e-001,1.5250690e-001,25
5203,walking,1.1712290e+000,-2.8571560e-001,3.4183710e-001,25
5203,walking,1.2356350e+000,-3.1664700e-001,3.8622540e-001,25
5203,walking,1.1870750e+000,-2.2416600e-001,3.5037000e-001,25
5203,walking,1.0732880e+000,-1.6181410e-001,3.1218410e-001,25
5203,walking,9.7621240e-001,-4.4868320e-002,2.9265140e-001,25
5203,walking,9.3292960e-001,-4.7837430e-002,2.6103130e-001,25
5203,walking,8.6760300e-001,-1.1637760e-001,2.1410060e-001,25
5203,walking,7.6959500e-001,-5.7779050e-002,2.1343270e-001,25
5203,walking,7.6681750e-001,-9.0439760e-002,2.4009050e-001,25
5203,walking,7.5913500e-001,-1.4239770e-001,2.7990220e-001,25
5203,walking,7.3401320e-001,-1.2130700e-001,3.1851350e-001,25
5203,walking,8.0707280e-001,-1.8592550e-001,3.2497440e-001,25
5203,walking,8.0682400e-001,-2.0256650e-001,3.2706710e-001,25
5203,walking,7.7074060e-001,-1.4663850e-001,3.4733950e-001,25
5203,walking,7.8955820e-001,-9.6803910e-002,3.8360880e-001,25
5203,walking,7.5323800e-001,-2.4714000e-002,3.9970970e-001,25
5203,walking,7.9375700e-001,-1.1862510e-002,3.9949880e-001,25
5203,walking,8.9701050e-001,-1.0170460e-003,4.0297380e-001,25
5203,walking,9.4804140e-001,2.5694110e-002,3.9589370e-001,25
5203,walking,9.9421270e-001,-1.3720570e-002,3.9942520e-001,25
5203,walking,1.0239060e+000,-3.6921750e-002,4.0210510e-001,25
5203,walking,1.0712240e+000,-3.9264530e-002,4.1207380e-001,25
5203,walking,1.0670140e+000,-3.8115030e-002,4.5358920e-001,25
5203,walking,1.0365610e+000,-7.8642620e-003,4.8863360e-001,25
5203,walking,1.0959380e+000,-7.2328930e-003,4.9864630e-001,25
5203,walking,1.1376430e+000,-8.7363610e-002,4.7403140e-001,25
5203,walking,1.1811400e+000,-2.5614560e-001,4.1947620e-001,25
5203,walking,1.1966860e+000,-4.2592390e-001,3.3939900e-001,25
5203,walking,1.1415850e+000,-5.2035220e-001,2.7248000e-001,25
5203,walking,1.0776300e+000,-5.3925120e-001,2.8129360e-001,25
5203,walking,9.0306650e-001,-4.5640040e-001,2.7608400e-001,25
5203,walking,7.9688010e-001,-3.0177640e-001,2.1328440e-001,25
5203,walking,8.9526490e-001,-1.2884130e-001,1.7325150e-001,25
5203,walking,9.9810520e-001,-3.1251210e-002,1.2881270e-001,25
5203,walking,1.0793890e+000,-9.1138030e-002,1.0584850e-001,25
5203,walking,1.0560790e+000,-1.8422430e-001,1.7791240e-001,25
5203,walking,9.1362770e-001,-2.5347800e-001,2.5948950e-001,25
5203,walking,8.1585930e-001,-2.9855630e-001,2.7369790e-001,25
5203,walking,7.7229600e-001,-2.3354680e-001,2.3848930e-001,25
5203,walking,8.2455380e-001,-1.7347040e-001,2.0084180e-001,25
5203,walking,9.0007170e-001,-1.7035880e-001,1.8750900e-001,25
5203,walking,8.9342120e-001,-1.3607450e-001,1.7158040e-001,25
5203,walking,9.2663380e-001,-1.1250140e-001,1.7256130e-001,25
5203,walking,9.6601100e-001,-7.4717240e-002,1.9135170e-001,25
5203,walking,9.6107610e-001,-4.1197170e-002,1.8971030e-001,25
5203,walking,9.8403130e-001,-2.4946430e-002,2.0902580e-001,25
5203,walking,9.9133500e-001,5.0950060e-002,2.4088020e-001,25
5203,walking,9.7987940e-001,9.0455590e-002,2.5351030e-001,25
5203,walking,9.6574210e-001,9.5995700e-002,2.6941230e-001,25
5203,walking,9.3068140e-001,1.0667930e-001,2.7423650e-001,25
5203,walking,9.1394440e-001,7.3709840e-002,2.7517090e-001,25
5203,walking,9.5289770e-001,7.0967430e-002,2.7824560e-001,25
5203,walking,1.0260500e+000,4.7743330e-002,2.8654400e-001,25
5203,walking,1.0572310e+000,-3.5645890e-002,3.2158410e-001,25
5203,walking,1.0535620e+000,-7.8240420e-002,3.4970410e-001,25
5203,walking,1.0457540e+000,-1.1790990e-002,3.6008760e-001,25
5203,walking,1.0318560e+000,1.3197950e-001,3.5400050e-001,25
5203,walking,1.0696700e+000,1.4122290e-001,3.3333670e-001,25
5203,walking,1.1523100e+000,3.9650780e-002,3.1756880e-001,25
5203,walking,1.2112200e+000,-1.9009520e-002,2.8330400e-001,25
5203,walking,1.1946510e+000,-6.7842500e-002,2.1336040e-001,25
5203,walking,1.1427470e+000,-6.8726620e-002,8.7312240e-002,25
5203,walking,1.1254810e+000,-1.0129760e-001,6.6668860e-003,25
5203,walking,1.0956390e+000,-2.2413590e-001,1.1541340e-001,25
5203,walking,1.0925100e+000,-3.0656380e-001,2.6727200e-001,25
5203,walking,1.1382220e+000,-2.9619260e-001,3.3625160e-001,25
5203,walking,1.1370860e+000,-2.0077440e-001,3.6987090e-001,25
5203,walking,1.0883220e+000,-1.1226310e-001,3.2606330e-001,25
5203,walking,9.9081880e-001,-3.6255720e-002,2.4395240e-001,25
5203,walking,9.0351530e-001,1.5891000e-002,2.1173170e-001,25
5203,walking,8.7365220e-001,-3.6842270e-002,1.9904290e-001,25
5203,walking,8.2543010e-001,-9.2451990e-002,2.2392250e-001,25
5203,walking,7.8604020e-001,-1.4399250e-001,2.7706860e-001,25
5203,walking,7.6907750e-001,-1.8255570e-001,2.9112460e-001,25
5203,walking,7.5931860e-001,-1.6701900e-001,2.9646180e-001,25
5203,walking,7.6311570e-001,-1.9378930e-001,3.1048240e-001,25
5203,walking,7.5701890e-001,-1.9697070e-001,3.1792250e-001,25
5203,walking,7.7529420e-001,-1.5564630e-001,3.3003980e-001,25
5203,walking,7.7998440e-001,-1.1865040e-001,3.5684750e-001,25
5203,walking,7.7102310e-001,-3.8655700e-002,4.0444500e-001,25
5203,walking,8.1467820e-001,2.3447310e-002,4.2339990e-001,25
5203,walking,8.7629760e-001,5.1108430e-002,4.0034230e-001,25
5203,walking,9.6050790e-001,6.5474010e-002,3.8611640e-001,25
5203,walking,1.0324080e+000,1.9921130e-002,3.8721190e-001,25
5203,walking,1.0787520e+000,-5.9484730e-002,3.9924530e-001,25
5203,walking,1.1327070e+000,-1.0645440e-001,4.3071550e-001,25
5203,walking,1.1067350e+000,-7.9548290e-002,4.8779850e-001,25
5203,walking,1.0718010e+000,-4.0903090e-002,5.2730100e-001,25
5203,walking,1.1286130e+000,-7.0821970e-002,5.0036720e-001,25
5203,walking,1.1560840e+000,-1.3986680e-001,4.2366690e-001,25
5203,walking,1.1288820e+000,-2.6684480e-001,3.3596040e-001,25
5203,walking,1.1072310e+000,-4.2575080e-001,3.1246950e-001,25
5203,walking,1.0614350e+000,-4.8203540e-001,3.2195600e-001,25
5203,walking,9.6632720e-001,-4.2335970e-001,2.4486880e-001,25
5203,walking,8.8313910e-001,-2.8892110e-001,1.5154110e-001,25
5204,walking,7.9688010e-001,-3.0177640e-001,2.1328440e-001,25
5204,walking,8.9526490e-001,-1.2884130e-001,1.7325150e-001,25
5204,walking,9.9810520e-001,-3.1251210e-002,1.2881270e-001,25
5204,walking,1.0793890e+000,-9.1138030e-002,1.0584850e-001,25
5204,walking,1.0560790e+000,-1.8422430e-001,1.7791240e-001,25
5204,walking,9.1362770e-001,-2.5347800e-001,2.5948950e-001,25
5204,walking,8.1585930e-001,-2.9855630e-001,2.7369790e-001,25
5204,walking,7.7229600e-001,-2.3354680e-001,2.3848930e-001,25
5204,walking,8.2455380e-001,-1.7347040e-001,2.0084180e-001,25
5204,walking,9.0007170e-001,-1.7035880e-001,1.8750900e-001,25
5204,walking,8.9342120e-001,-1.3607450e-001,1.7158040e-001,25
5204,walking,9.2663380e-001,-1.1250140e-001,1.7256130e-001,25
5204,walking,9.6601100e-001,-7.4717240e-002,1.9135170e-001,25
5204,walking,9.6107610e-001,-4.1197170e-002,1.8971030e-001,25
5204,walking,9.8403130e-001,-2.4946430e-002,2.0902580e-001,25
5204,walking,9.9133500e-001,5.0950060e-002,2.4088020e-001,25
5204,walking,9.7987940e-001,9.0455590e-002,2.5351030e-001,25
5204,walking,9.6574210e-001,9.5995700e-002,2.6941230e-001,25
5204,walking,9.3068140e-001,1.0667930e-001,2.7423650e-001,25
5204,walking,9.1394440e-001,7.3709840e-002,2.7517090e-001,25
5204,walking,9.5289770e-001,7.0967430e-002,2.7824560e-001,25
5204,walking,1.0260500e+000,4.7743330e-002,2.8654400e-001,25
5204,walking,1.0572310e+000,-3.5645890e-002,3.2158410e-001,25
5204,walking,1.0535620e+000,-7.8240420e-002,3.4970410e-001,25
5204,walking,1.0457540e+000,-1.1790990e-002,3.6008760e-001,25
5204,walking,1.0318560e+000,1.3197950e-001,3.5400050e-001,25
5204,walking,1.0696700e+000,1.4122290e-001,3.3333670e-001,25
5204,walking,1.1523100e+000,3.9650780e-002,3.1756880e-001,25
